nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.414913177490234375e+00,1.822326660156250000e+00,1.239595651626586914e+00,3.039867401123046875e+00,-3.548889160156250000e-01,-1.379726409912109375e+01,-1.189913940429687500e+01,-6.504684448242187500e+00,-1.742553710937500000e+00,2.047286987304687500e+00,2.938991546630859375e+00,2.932348251342773438e+00,3.736820220947265625e+00,3.194713592529296875e-01,3.325271606445312500e-01,4.743141174316406250e+00,-1.013603210449218750e+00,-9.403839111328125000e+00,-8.030151367187500000e+00,6.066993713378906250e+00,9.668777465820312500e+00,9.186759948730468750e+00,6.179580688476562500e+00,-2.050796508789062500e+00,-6.192913055419921875e+00,-5.085281372070312500e+00,-5.137550354003906250e+00,-3.736484527587890625e+00,9.532012939453125000e-01,-1.084098815917968750e-01,-1.131504058837890625e+00,-2.232322692871093750e+00,-2.398132324218750000e+00,-2.633251190185546875e+00,-3.087638854980468750e+00,-4.523010253906250000e-01,-3.021839141845703125e+00,-6.506488800048828125e+00,-4.296245574951171875e+00,-3.102823257446289062e+00,-3.454719543457031250e+00,-3.302101135253906250e+00,-4.437717437744140625e+00,-3.844303131103515625e+00,-4.579284667968750000e+00,-4.989059448242187500e+00,-3.719376564025878906e+00,-2.816589355468750000e+00,-2.670776367187500000e+00,-2.227264404296875000e+00
6.623229503631591797e+00,5.695552825927734375e+00,5.159707069396972656e-01,5.081085205078125000e+00,5.196113586425781250e+00,-5.625076293945312500e+00,-1.571170234680175781e+01,-1.427343750000000000e+01,-6.559257507324218750e+00,-1.168342590332031250e+00,1.356861114501953125e+00,3.435203552246093750e+00,7.864475250244140625e+00,2.388933181762695312e+00,-2.849525451660156250e+00,2.504852294921875000e+00,5.395660400390625000e+00,7.311813354492187500e+00,6.436904907226562500e+00,-1.615737915039062500e+00,-4.829162597656250000e+00,8.302581787109375000e+00,1.047508239746093750e+00,-1.804942321777343750e+01,-9.660367965698242188e+00,-1.918052673339843750e+00,-2.551006317138671875e+00,-6.394691467285156250e-01,-3.550682067871093750e-01,-9.915924072265625000e-01,1.128463745117187500e-01,1.790565490722656250e+00,7.026863098144531250e+00,-3.169879913330078125e+00,-9.629100799560546875e+00,-1.366261005401611328e+00,-4.057884216308593750e-01,-3.682678222656250000e+00,-6.629039764404296875e+00,-3.546133041381835938e+00,-2.712268829345703125e+00,-3.183437347412109375e+00,-2.453861236572265625e+00,-1.159492492675781250e+00,-9.497680664062500000e-01,-3.555015563964843750e+00,-4.263227462768554688e+00,-8.032379150390625000e-01,-3.808212280273437500e-01,-9.249916076660156250e-01
6.623229980468750000e+00,5.695554733276367188e+00,5.159711837768554688e-01,5.081092834472656250e+00,5.196121215820312500e+00,-5.625091552734375000e+00,-1.571170043945312500e+01,-1.427344512939453125e+01,-6.559257507324218750e+00,-1.168350219726562500e+00,1.356857299804687500e+00,3.435205459594726562e+00,7.864479064941406250e+00,2.388931274414062500e+00,-2.849517822265625000e+00,2.504852294921875000e+00,5.395664215087890625e+00,7.311813354492187500e+00,6.436904907226562500e+00,-1.615737915039062500e+00,-4.829177856445312500e+00,8.302581787109375000e+00,1.047500610351562500e+00,-1.804942321777343750e+01,-9.660366058349609375e+00,-1.918052673339843750e+00,-2.551002502441406250e+00,-6.394653320312500000e-01,-3.550662994384765625e-01,-9.915885925292968750e-01,1.128463745117187500e-01,1.790573120117187500e+00,7.026863098144531250e+00,-3.169881820678710938e+00,-9.629104614257812500e+00,-1.366261005401611328e+00,-4.057846069335937500e-01,-3.682678222656250000e+00,-6.629040718078613281e+00,-3.546133041381835938e+00,-2.712272644042968750e+00,-3.183433532714843750e+00,-2.453857421875000000e+00,-1.159492492675781250e+00,-9.497680664062500000e-01,-3.555019378662109375e+00,-4.263227462768554688e+00,-8.032455444335937500e-01,-3.808212280273437500e-01,-9.249992370605468750e-01
5.078460693359375000e+00,4.724491119384765625e+00,4.252843856811523438e-01,5.282390594482421875e+00,8.524826049804687500e+00,3.571304321289062500e+00,-7.409122467041015625e+00,-1.228800201416015625e+01,-6.489517211914062500e+00,-1.397209167480468750e+00,5.612258911132812500e-01,2.582740783691406250e+00,6.190483093261718750e+00,1.919035911560058594e+00,-2.625900268554687500e+00,8.515243530273437500e-01,5.765399932861328125e+00,1.094577026367187500e+01,7.243515014648437500e+00,-4.451713562011718750e+00,-7.160003662109375000e+00,3.548187255859375000e+00,-1.239356994628906250e+00,-1.386373901367187500e+01,-6.376186370849609375e+00,-5.745162963867187500e-01,-1.281242370605468750e+00,2.217597961425781250e-01,-6.287422180175781250e-01,-1.254856109619140625e+00,3.092422485351562500e-01,1.835098266601562500e+00,5.531570434570312500e+00,-2.419076919555664062e+00,-7.472211837768554688e+00,-1.164171695709228516e+00,7.577552795410156250e-01,-1.288497924804687500e+00,-4.005444526672363281e+00,-2.103864669799804688e+00,-1.950183868408203125e+00,-2.289440155029296875e+00,-1.262752532958984375e+00,-7.242584228515625000e-02,6.491088867187500000e-01,-1.793346405029296875e+00,-3.245830535888671875e+00,-1.161041259765625000e-01,2.707595825195312500e-01,-4.026298522949218750e-01
4.213182449340820312e+00,4.237348556518554688e+00,3.785538673400878906e-01,5.391693115234375000e+00,1.030620574951171875e+01,8.283554077148437500e+00,-3.176555633544921875e+00,-1.124779510498046875e+01,-6.451217651367187500e+00,-1.525970458984375000e+00,1.081771850585937500e-01,2.099441528320312500e+00,5.270990371704101562e+00,1.674952507019042969e+00,-2.506919860839843750e+00,-5.476379394531250000e-02,5.964786529541015625e+00,1.278219604492187500e+01,7.605194091796875000e+00,-5.502769470214843750e+00,-8.162033081054687500e+00,1.125389099121093750e+00,-2.362564086914062500e+00,-1.173067474365234375e+01,-4.556941986083984375e+00,1.738967895507812500e-01,-5.560913085937500000e-01,7.089805603027343750e-01,-7.833156585693359375e-01,-1.406101226806640625e+00,4.213981628417968750e-01,1.860168457031250000e+00,4.707481384277343750e+00,-2.021436691284179688e+00,-6.284156799316406250e+00,-1.049872159957885742e+00,1.414623260498046875e+00,-1.306152343750000000e-02,-2.608087539672851562e+00,-1.294893264770507812e+00,-1.520477294921875000e+00,-1.781440734863281250e+00,-5.852584838867187500e-01,5.463905334472656250e-01,1.554107666015625000e+00,-8.167076110839843750e-01,-2.674129486083984375e+00,2.697067260742187500e-01,6.346206665039062500e-01,-1.066780090332031250e-01
4.213182449340820312e+00,4.237348556518554688e+00,3.785543441772460938e-01,5.391698837280273438e+00,1.030620574951171875e+01,8.283546447753906250e+00,-3.176551818847656250e+00,-1.124779129028320312e+01,-6.451217651367187500e+00,-1.525970458984375000e+00,1.081848144531250000e-01,2.099445343017578125e+00,5.270990371704101562e+00,1.674953460693359375e+00,-2.506912231445312500e+00,-5.475616455078125000e-02,5.964778900146484375e+00,1.278216552734375000e+01,7.605194091796875000e+00,-5.502769470214843750e+00,-8.162017822265625000e+00,1.125389099121093750e+00,-2.362564086914062500e+00,-1.173066711425781250e+01,-4.556938171386718750e+00,1.738967895507812500e-01,-5.560989379882812500e-01,7.089805603027343750e-01,-7.833175659179687500e-01,-1.406101226806640625e+00,4.213981628417968750e-01,1.860176086425781250e+00,4.707473754882812500e+00,-2.021436691284179688e+00,-6.284154891967773438e+00,-1.049872636795043945e+00,1.414623260498046875e+00,-1.306152343750000000e-02,-2.608083724975585938e+00,-1.294891357421875000e+00,-1.520473480224609375e+00,-1.781440734863281250e+00,-5.852546691894531250e-01,5.463829040527343750e-01,1.554107666015625000e+00,-8.167076110839843750e-01,-2.674129486083984375e+00,2.697143554687500000e-01,6.346206665039062500e-01,-1.066818237304687500e-01
4.213184356689453125e+00,4.237348556518554688e+00,3.785543441772460938e-01,5.391695022583007812e+00,1.030619812011718750e+01,8.283546447753906250e+00,-3.176555633544921875e+00,-1.124779129028320312e+01,-6.451225280761718750e+00,-1.525970458984375000e+00,1.081771850585937500e-01,2.099441528320312500e+00,5.270990371704101562e+00,1.674952507019042969e+00,-2.506927490234375000e+00,-5.476379394531250000e-02,5.964778900146484375e+00,1.278219604492187500e+01,7.605209350585937500e+00,-5.502754211425781250e+00,-8.162048339843750000e+00,1.125389099121093750e+00,-2.362564086914062500e+00,-1.173066711425781250e+01,-4.556941986083984375e+00,1.738891601562500000e-01,-5.560989379882812500e-01,7.089805603027343750e-01,-7.833175659179687500e-01,-1.406101226806640625e+00,4.213943481445312500e-01,1.860176086425781250e+00,4.707481384277343750e+00,-2.021442413330078125e+00,-6.284153938293457031e+00,-1.049872398376464844e+00,1.414619445800781250e+00,-1.306152343750000000e-02,-2.608087539672851562e+00,-1.294887542724609375e+00,-1.520473480224609375e+00,-1.781440734863281250e+00,-5.852546691894531250e-01,5.463867187500000000e-01,1.554100036621093750e+00,-8.167114257812500000e-01,-2.674125671386718750e+00,2.697067260742187500e-01,6.346130371093750000e-01,-1.066780090332031250e-01
3.601501464843750000e+00,3.835525989532470703e+00,2.566804885864257812e-01,4.945603370666503906e+00,1.007620239257812500e+01,7.870040893554687500e+00,-2.562313079833984375e+00,-9.603700637817382812e+00,-5.806526184082031250e+00,-1.576713562011718750e+00,-3.329467773437500000e-02,1.778568267822265625e+00,4.786140918731689453e+00,2.170521736145019531e+00,-1.912349700927734375e+00,-4.530410766601562500e-01,5.253829956054687500e+00,1.255114746093750000e+01,9.290527343750000000e+00,-3.009658813476562500e+00,-7.672943115234375000e+00,-4.719543457031250000e-02,-2.375118255615234375e+00,-9.507781982421875000e+00,-3.403892517089843750e+00,2.214126586914062500e-01,-3.353042602539062500e-01,7.931060791015625000e-01,-8.788185119628906250e-01,-1.388486862182617188e+00,4.928092956542968750e-01,1.570915222167968750e+00,3.863334655761718750e+00,-1.818729400634765625e+00,-5.467988967895507812e+00,-8.508695363998413086e-01,1.556564331054687500e+00,5.545806884765625000e-01,-2.060220718383789062e+00,-1.199283599853515625e+00,-1.370517730712890625e+00,-1.603065490722656250e+00,-3.418960571289062500e-01,6.875000000000000000e-01,1.694564819335937500e+00,-5.503158569335937500e-01,-2.399223327636718750e+00,3.733139038085937500e-01,7.147216796875000000e-01,-1.236724853515625000e-02
