9.537816643714904785e-01,5.703613162040710449e-01,-8.600965887308120728e-02,-9.593365788459777832e-01,-1.373317956924438477e+00,-1.058049559593200684e+00,-1.055856704711914062e+00,-1.054508447647094727e+00,-1.583681106567382812e+00,-2.191240787506103516e+00,-3.064717769622802734e+00,-4.611305236816406250e+00,-5.429769515991210938e+00,-7.374527454376220703e+00,-1.023781394958496094e+01,-1.599763298034667969e+01,-2.506078147888183594e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-2.269964027404785156e+01
2.043688535690307617e+00,9.072669148445129395e-01,4.502533674240112305e-01,-2.392576308920979500e-03,-5.283895730972290039e-01,-2.343747764825820923e-01,-4.316282272338867188e-01,-5.472517609596252441e-01,-1.166729211807250977e+00,-1.908262491226196289e+00,-2.871116161346435547e+00,-4.136488914489746094e+00,-5.749672889709472656e+00,-8.381836891174316406e+00,-1.240489006042480469e+01,-1.865878295898437500e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-2.159074211120605469e+01
2.047100305557250977e+00,5.600882172584533691e-01,-2.490920573472976685e-01,-5.192551612854003906e-01,-7.349600195884704590e-01,-1.049066185951232910e+00,-1.377732038497924805e+00,-1.893780469894409180e+00,-2.605116128921508789e+00,-3.129602432250976562e+00,-4.093818664550781250e+00,-6.126846790313720703e+00,-8.271432876586914062e+00,-1.195284938812255859e+01,-1.608562850952148438e+01,-2.402161598205566406e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-2.269857215881347656e+01
1.331829905509948730e+00,6.227623820304870605e-01,-4.507219195365905762e-01,-1.935635209083557129e+00,-2.042834997177124023e+00,-2.415299892425537109e+00,-3.297004699707031250e+00,-4.357779502868652344e+00,-5.805649757385253906e+00,-6.451540946960449219e+00,-7.374541282653808594e+00,-1.002173328399658203e+01,-1.353125286102294922e+01,-1.920285606384277344e+01,-2.722760581970214844e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-2.949441909790039062e+01,-3.000000000000000000e+01,-2.868087577819824219e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01
5.183318853378295898e-01,6.766233444213867188e-01,-5.159720778465270996e-01,-2.254409551620483398e+00,-3.917057037353515625e+00,-4.313534736633300781e+00,-5.291622638702392578e+00,-7.153214454650878906e+00,-9.763024330139160156e+00,-1.030210304260253906e+01,2.959363937377929688e+00,-1.508573818206787109e+01,-2.261889266967773438e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-2.929699707031250000e+01,-1.670376205444335938e+01,-2.606993675231933594e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-2.496521377563476562e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01
-5.522988438606262207e-01,-1.267501831054687500e+00,-1.905743122100830078e+00,-3.942844152450561523e+00,-6.404057979583740234e+00,-8.329554557800292969e+00,-1.023200798034667969e+01,-1.263189125061035156e+01,-1.455301761627197266e+01,-1.719840812683105469e+01,-2.331626129150390625e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-1.723818588256835938e+01,-3.000000000000000000e+01,-3.197788953781127930e+00,6.495159149169921875e+00,-4.436553418636322021e-01,-2.840124130249023438e+01,-1.400036430358886719e+01,-7.881536960601806641e+00,-3.000000000000000000e+01,-1.037380504608154297e+01,-2.294876289367675781e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01
-4.826995372772216797e+00,-4.360309600830078125e+00,-4.961491584777832031e+00,-7.590626239776611328e+00,-1.075113487243652344e+01,-8.139731407165527344e+00,-1.813318061828613281e+01,-2.137911415100097656e+01,-2.484575080871582031e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-2.763280296325683594e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,2.581555128097534180e+00,-2.389842414855957031e+01,-3.000000000000000000e+01,-8.127499580383300781e+00,-3.705830574035644531e+00,-3.000000000000000000e+01,5.836669921875000000e+00,-1.912546920776367188e+01,-4.866589903831481934e-01,-7.055463790893554688e+00,-2.487223052978515625e+01,-3.000000000000000000e+01,-3.000000000000000000e+01
-9.827110290527343750e+00,-8.318966865539550781e+00,-9.100970268249511719e+00,-1.260784053802490234e+01,-1.765646171569824219e+01,1.605947113037109375e+01,2.752552181482315063e-02,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,8.441169738769531250e+00,-8.637625694274902344e+00,-3.000000000000000000e+01,-3.000000000000000000e+01,-1.066693687438964844e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-2.887441825866699219e+01,-1.642108917236328125e+01,-2.629809570312500000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01
-1.711281967163085938e+01,-1.468981361389160156e+01,-1.579827022552490234e+01,-2.106338500976562500e+01,-3.000000000000000000e+01,-2.946895980834960938e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-1.909833335876464844e+01,-3.000000000000000000e+01,5.094162464141845703e+00,-1.404740810394287109e+01,3.603042125701904297e+00,-2.023438453674316406e+01,-3.000000000000000000e+01,-2.506942558288574219e+01,-6.797329902648925781e+00,-2.905115318298339844e+01,-2.496849441528320312e+01,-2.638734817504882812e+01,-3.000000000000000000e+01,-3.000000000000000000e+01
-2.300022125244140625e+01,-2.270515060424804688e+01,-2.432914543151855469e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-1.553578853607177734e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,5.881636142730712891e+00,-5.943264961242675781e+00,-3.000000000000000000e+01,-2.294935035705566406e+01,-2.309798622131347656e+01,-3.000000000000000000e+01,-3.000000000000000000e+01
