-6.6685,-7.7614,-6.9382,-5.9245,-6.6115,-6.5432,-7.2554,-7.1601,-5.2797,-6.3901,-8.3827,-7.3997,-6.9867,-5.7891,-6.1608,-7.5364,-6.6969,-5.4345,-5.7898,-6.3377,-6.9193,-6.1361,-5.773,-7.2419,-7.7792,-7.8698,-6.8058,-6.1727,-5.8891,-6.3392,-6.1468,-6.3737,-7.3008,-6.4182,-6.2025,-7.0197,-7.9558,-5.3519,-4.8473,-6.2414,-7.8784,-8.1095,-8.7278,-8.927,-10.629,-10.812,-9.184,-16.549,-10.74,1.0289,8.7652,5.5712,6.4382,-0.64421,-10.231,-12.52,-10.969,-11.75,-10.593,-10.695,-10.487,-9.7717,-9.3663,-9.2692,-9.7656,-10.151,-10.286,-11.169,-11.29,-10.032,-10.823,-13.136,-15.097,-16.384,-16.287,-15.569,-13.957,-13.047,-13.819,-13.782,-13.052,-13.125,-9.4732,-10.394,-9.1376,-11.453,-13.035,-10.358,-7.2054,-10.152,-9.843,-9.1303,-10.279,-11.611,-13.787,-16.294,-13.333,-9.1801,-7.5845,-7.2032,-11.044,-12.657,-17.536,-13.767,-11.204,-10.96,-9.8257,-10.001,-10.042,-8.9089,-8.4394,-8.7916,-9.3471,-10.212,-10.437,-7.8119,-1.2743,1.5801,-0.44383,-0.77913,-8.5242,-21.655,-15.224,-11.067,-7.785,-7.7968,-10.707,-9.3553,-10.564,-10.729,-11.935,-12.165,-12.443,-12.726,-11.926,-11.244,-11.399,-10.865,-9.9043,-11.116,-10.72,-10.058,-9.4327,-10.35,-9.1603,-9.4518,-9.6268,-10.043,-9.4453,-8.6624,-10.339
-4.4579,-5.531,-4.8689,-5.4847,-6.3727,-5.6795,-6.0584,-5.71,-4.1976,-5.3705,-7.0029,-6.4325,-5.3689,-4.647,-5.685,-7.0455,-6.6093,-6.0119,-5.601,-6.0104,-6.5443,-5.6624,-5.195,-5.883,-6.4042,-6.4504,-6.5685,-6.4702,-5.8246,-5.4803,-5.3196,-5.526,-5.2774,-4.3224,-4.3421,-5.5198,-5.2788,-3.8659,-3.6298,-4.1135,-6.6264,-7.4784,-7.5948,-1.9374,4.688,8.6614,15.365,16.244,12.839,3.6563,-5.5552,-8.979,-11.52,-13.999,-11.703,-6.1682,-4.4107,-4.0229,-4.5928,-5.1813,-5.4862,-5.5861,-5.775,-6.5618,-7.6199,-8.5797,-9.2422,-9.4877,-8.4608,-7.9186,-9.5767,-10.743,-7.8878,-3.4017,-0.86006,1.3607,2.798,1.3933,-0.39492,-2.3609,-5.1997,-7.4164,-8.525,-9.4668,-11.765,-12.985,-7.7191,-0.4168,0.64333,-1.2648,-3.9279,-6.5981,-8.7416,-9.2283,-9.3613,-8.5862,-5.9213,-2.3373,-1.615,-4.2688,-6.9151,-10.748,-9.1717,-5.2137,-5.158,-5.9938,-6.7648,-7.5203,-7.3441,-6.585,-6.4794,-6.9705,-7.5984,-8.0238,-7.4378,-4.6252,0.061565,1.9491,-3.1178,-12.423,-15.763,-9.1369,-4.3386,-3.5631,-2.9075,-3.6702,-6.9587,-8.1948,-6.4043,-6.3171,-6.8847,-6.5589,-7.1369,-7.9076,-7.7872,-7.2248,-6.0154,-4.7358,-5.2088,-5.4085,-4.3509,-4.0112,-4.0771,-4.6625,-5.1717,-4.9599,-5.0752,-5.262,-5.2308,-5.5536,-5.7941
-4.7935,-5.1118,-5.0248,-5.6068,-6.1281,-5.7925,-5.8764,-5.7687,-4.9287,-5.5047,-6.6727,-6.3768,-5.6266,-5.1794,-5.922,-6.7824,-6.5251,-6.2476,-5.9093,-5.8856,-6.1766,-5.716,-5.4208,-6.0053,-6.4506,-6.4647,-6.51,-6.4725,-5.897,-5.4248,-5.4014,-5.2939,-4.5898,-3.9363,-4.2303,-4.7768,-4.0711,-3.6752,-3.6981,-3.4198,-7.334,-7.8604,-7.5127,-2.7299,4.7738,5.7284,8.1854,12.662,8.4001,-1.7266,-7.6348,-11.051,-13.607,-14.986,-10.553,-5.0017,-3.4704,-3.0437,-3.444,-4.2303,-4.9072,-5.626,-6.4201,-7.3163,-8.3,-9.0818,-9.1871,-8.1623,-7.1406,-7.8456,-9.5666,-9.5964,-6.3915,-2.4753,-0.83657,0.18033,0.89423,0.33285,-0.25658,-0.84431,-2.8063,-4.5398,-5.6416,-8.1798,-11.189,-11.079,-5.6512,-1.0538,-1.3882,-3.2826,-5.3899,-6.8957,-7.13,-6.4478,-5.7261,-5.7092,-5.5565,-5.099,-5.4361,-3.8208,-3.0927,-4.7836,-5.2185,-3.5257,-4.4029,-6.008,-7.4098,-7.7714,-7.4049,-6.8492,-6.8353,-7.2716,-7.8432,-7.8966,-7.268,-5.4927,-3.9846,-3.0401,-4.7446,-9.8812,-9.3765,-5.4892,-3.5599,-3.6446,-3.6038,-3.9486,-6.1905,-8.316,-6.9054,-6.2469,-6.5522,-6.2409,-6.9432,-7.3781,-7.4065,-6.8787,-5.5633,-4.7025,-5.0043,-4.7068,-3.8027,-3.6634,-4.0483,-4.5986,-5.0193,-4.8514,-4.8114,-5.0227,-5.3818,-5.752,-5.5551
-5.244,-4.8999,-5.2957,-5.7335,-6.0061,-5.9599,-5.8854,-5.9235,-5.4095,-5.7011,-6.4577,-6.4584,-6.014,-5.4977,-6.11,-6.7408,-6.596,-6.4783,-6.2434,-5.8489,-5.7628,-5.7381,-5.6599,-6.1613,-6.6002,-6.6055,-6.4549,-6.2755,-5.7796,-5.2986,-5.2173,-4.7206,-3.591,-3.2598,-3.6023,-3.3385,-2.7788,-3.034,-2.957,-2.306,-8.2825,-8.452,-7.6038,-4.7562,2.3579,5.1787,1.5695,0.55745,-2.0253,-4.8396,-8.9197,-12.262,-15.593,-14.372,-8.7239,-4.113,-3.1266,-2.8101,-2.6845,-3.2171,-4.1897,-5.2404,-6.8135,-7.9282,-8.693,-8.9696,-8.2064,-6.9656,-6.8153,-8.0223,-9.4716,-9.1768,-5.5513,-1.9699,-0.71603,-0.032382,0.15585,-0.43484,-0.96404,-1.0154,-1.701,-2.7686,-4.0403,-5.1113,-7.4143,-7.7031,-4.7769,-2.2784,-2.9942,-4.7265,-6.0611,-5.8597,-5.4197,-5.1682,-4.5052,-4.3047,-4.6227,-4.9538,-4.26,-2.752,-2.0216,-1.987,-2.4089,-2.3784,-3.4039,-5.1356,-6.6566,-7.6296,-7.7396,-7.6111,-7.6744,-7.8936,-8.0578,-7.8827,-7.4859,-6.6476,-5.4516,-4.3546,-5.1723,-8.4999,-6.661,-4.0928,-3.5289,-3.5397,-3.8819,-3.9148,-5.1561,-6.967,-8.1363,-7.2235,-6.2472,-6.229,-6.7338,-7.0006,-7.2136,-6.6908,-5.3556,-4.6554,-4.9105,-4.4354,-3.5665,-3.3989,-3.8452,-4.4123,-4.8376,-4.7321,-4.6726,-4.9681,-5.4144,-5.7321,-5.4412
-5.4815,-5.0024,-5.5459,-5.998,-6.0045,-6.1458,-6.0413,-6.1959,-6.4148,-5.9487,-6.2232,-6.5728,-6.4597,-6.2971,-6.4285,-6.8856,-6.8393,-6.7527,-6.6337,-5.9675,-5.4836,-5.7543,-6.0712,-6.4513,-6.8247,-6.8096,-6.2601,-5.6777,-5.3576,-5.0289,-4.5814,-3.3358,-2.4865,-2.6167,-2.5079,-1.8481,-1.7668,-2.2354,-2.1904,-1.8706,-8.2131,-8.4529,-7.9977,-6.5076,-0.99771,1.7726,-1.999,-4.8964,-7.9566,-8.6153,-9.7485,-13.773,-17.278,-12.801,-6.744,-4.0074,-3.4555,-3.2267,-2.6554,-2.5783,-3.1595,-4.46,-5.865,-7.002,-7.3299,-7.1145,-6.5365,-6.061,-6.4492,-7.5533,-9.0927,-9.0067,-4.4628,-0.91169,-0.15963,0.71722,0.40607,-0.57623,-0.93548,-1.0194,-1.4593,-2.1125,-2.2067,-2.8368,-4.6798,-5.5931,-4.3998,-3.665,-4.2413,-5.6888,-5.5882,-4.8384,-4.567,-4.4822,-3.3477,-1.0911,0.089471,-0.51844,-2.0223,-2.4725,-2.5298,-2.2139,-2.4274,-2.31,-2.7927,-3.8657,-5.2631,-6.261,-7.3074,-8.0301,-8.2987,-8.1697,-7.6836,-7.5241,-7.5933,-7.2679,-6.1629,-4.9146,-5.3588,-7.5474,-5.5363,-3.0772,-3.3449,-3.266,-3.953,-3.8336,-3.6814,-5.2944,-7.7494,-7.6519,-5.8522,-5.9917,-6.207,-6.3902,-6.8455,-6.4639,-5.217,-4.5906,-4.7518,-4.2627,-3.4146,-3.1095,-3.4539,-4.0165,-4.4567,-4.4884,-4.462,-4.8143,-5.228,-5.5176,-5.2317
-5.0871,-5.4439,-6.1745,-6.7666,-6.5854,-6.4389,-6.3222,-6.8452,-7.5894,-6.7197,-6.0336,-6.5841,-7.4979,-7.8585,-7.529,-7.6816,-7.7917,-7.4358,-7.304,-6.6909,-5.7633,-6.2302,-7.0886,-7.4591,-7.8313,-7.4263,-5.7068,-4.2705,-4.0071,-3.3884,-2.3201,-1.8501,-2.9799,-3.3886,-2.6705,-2.3159,-2.7372,-3.3503,-4.0454,-4.44,-4.7372,-5.5237,-7.1083,-7.0341,-4.5246,-1.9389,-4.1272,-6.1984,-8.0498,-9.0409,-10.869,-14.156,-13.716,-9.243,-5.7191,-4.445,-3.5209,-2.7255,-2.1004,-1.9842,-2.0116,-2.2401,-2.8902,-3.2727,-2.9178,-2.7285,-3.18,-3.7016,-4.4142,-5.6913,-7.2859,-6.131,-3.4557,0.18728,0.058556,0.84901,0.81384,-0.49922,-1.0959,-1.498,-2.0976,-2.1413,-1.7134,-1.1131,-1.5572,-3.6322,-5.8804,-6.635,-6.9634,-5.2582,-3.8721,-3.5632,-3.0781,-2.6542,-2.7612,-2.0307,0.037236,1.7672,1.4191,-0.37661,-2.037,-3.4023,-4.9715,-4.9257,-4.1797,-3.1672,-3.0691,-3.7603,-5.2807,-6.0754,-6.3193,-6.6549,-6.5855,-6.3425,-6.3402,-6.6853,-5.9039,-4.4864,-5.2776,-6.5223,-4.7588,-2.5053,-2.3561,-2.2053,-3.6814,-3.9676,-2.4604,-2.2883,-4.179,-5.5485,-4.5997,-3.8464,-4.2056,-4.9624,-6.2525,-6.4398,-5.7253,-4.9395,-4.5018,-4.0712,-3.4014,-2.7925,-2.7102,-3.1032,-3.6083,-3.8715,-3.6912,-4.0676,-4.4124,-4.7098,-4.7136
-5.0356,-5.5357,-6.5775,-8.0503,-8.6382,-8.1949,-7.4375,-7.5748,-8.237,-7.829,-6.4965,-5.4417,-5.4246,-6.9153,-8.0428,-7.7962,-7.6011,-7.1547,-6.7363,-6.5988,-6.1406,-6.219,-6.3801,-5.9372,-4.8555,-4.0206,-3.7753,-3.6264,-3.4192,-3.2632,-3.1212,-3.8825,-4.4827,-4.7936,-4.7191,-4.8625,-5.2428,-4.9774,-4.5631,-4.6282,-2.7037,-2.4854,-3.7018,-6.5308,-4.7587,-2.7034,-3.156,-4.6186,-4.88,-7.6843,-9.9734,-10.223,-8.5094,-3.9949,-3.4727,-4.0136,-3.0792,-2.929,-3.4499,-4.0548,-3.7161,-2.3062,-1.335,-1.2157,-1.5561,-1.6028,-1.6951,-2.5987,-2.9559,-3.4067,-4.2927,-2.5791,-1.9126,-1.9116,-2.1086,-0.74273,-2.3528,-3.4461,-3.6988,-2.9127,-2.2478,-3.3388,-3.4417,-1.2112,-0.67246,-2.3073,-5.2582,-7.0217,-6.3231,-4.3221,-2.6223,-2.1248,-2.1695,-2.7344,-2.8261,-2.4876,-2.5868,-1.9377,-1.2218,-2.0032,-2.1103,-2.2947,-3.5542,-3.4301,-3.0982,-2.3005,-1.4089,-1.1572,-2.463,-3.8874,-4.2915,-3.635,-1.8274,-0.89102,-2.1704,-3.8571,-4.5073,-3.9481,-3.8544,-3.433,-2.9312,-2.3865,-2.5038,-4.0048,-4.7678,-4.9827,-2.8941,-0.11541,-1.7596,-3.1253,-3.3836,-0.81428,-0.13431,-1.7736,-3.4116,-4.3323,-4.5402,-3.8667,-2.846,-2.3452,-2.4582,-2.6032,-3.4025,-3.716,-3.1845,-3.3462,-3.4232,-3.049,-2.7729,-2.7302,-2.8179
-4.9403,-5.5492,-6.5055,-8.1713,-9.1859,-8.898,-7.7585,-6.9789,-6.9308,-6.842,-5.3199,-4.159,-4.3447,-5.4218,-6.0565,-5.3865,-5.2556,-6.2877,-6.4091,-6.4911,-6.497,-5.7148,-4.8111,-3.8631,-3.1261,-2.7339,-2.9837,-3.5195,-3.6278,-3.6872,-3.8576,-4.6169,-5.4462,-5.6867,-5.7936,-6.1854,-6.9383,-6.7831,-5.8374,-5.3549,-1.85,-0.62124,-1.3629,-4.593,-6.0344,-3.4067,-4.0391,-2.8365,-2.5029,-6.2432,-8.6257,-6.3801,-3.9052,-2.3527,-1.3767,-2.9871,-3.3038,-3.6912,-4.0977,-4.3408,-4.1886,-3.3796,-1.1224,0.22703,-0.30982,-0.78658,-0.49269,-0.64082,-1.3325,-2.0351,-2.9132,-0.68166,-0.81604,-2.0953,-1.97,-2.0724,-2.8548,-4.3396,-4.1452,-2.8661,-1.6524,-2.8965,-3.5766,-2.9459,-0.8777,-1.4254,-3.6085,-4.8137,-4.376,-2.9985,-2.1087,-1.2698,-1.2474,-2.4813,-2.6339,-2.2508,-2.4642,-2.5962,-2.5555,-2.7774,-2,-0.9726,-1.7761,-1.6849,-1.0922,-0.86256,-0.079549,1.1059,0.79833,-1.8763,-3.2174,-1.8917,-0.37823,1.4311,0.97289,-2.2532,-3.6041,-3.6517,-3.6231,-1.5826,-0.87146,-2.1098,-2.3192,-3.4263,-4.1224,-5.2648,-4.0504,-2.0601,-0.06513,-0.77322,-2.0171,-0.13103,2.425,2.4871,1.0871,-1.4293,-3.2979,-3.2642,-1.1397,-0.60263,-1.7279,-2.5215,-2.8973,-2.8409,-2.0462,-1.9825,-2.1017,-1.6501,-1.3097,-1.0326,-1.3307
-6.8019,-5.5088,-5.5158,-5.844,-5.9243,-5.821,-5.4983,-4.8812,-4.4179,-4.0697,-3.2613,-3.0462,-3.6197,-4.2058,-3.7751,-2.4544,-3.1808,-5.0065,-6.4938,-6.2844,-5.3176,-3.9803,-3.1419,-2.4723,-1.4217,-1.4166,-2.6235,-3.9003,-4.6969,-4.9768,-5.6226,-5.9712,-5.6941,-5.3432,-5.7086,-6.3241,-6.9308,-7.518,-6.9623,-5.2773,-3.3762,-2.2734,-0.10529,-3.1106,-5.8787,-5.1641,-6.3534,-2.1247,0.68036,-5.0444,-7.3285,-3.9325,-1.098,-0.63929,-0.069038,-2.0067,-3.5525,-4.095,-4.6299,-4.9099,-4.8935,-3.7807,-2.27,-0.78747,0.008219,-0.58143,-0.65184,0.081364,-0.080025,-0.11978,0.086702,0.70266,-0.18937,-1.1883,-1.2282,-4.371,-5.3624,-5.076,-3.9242,-2.2383,-0.053695,-0.059306,-2.9948,-3.8972,-1.9939,-0.23813,-1.4274,-2.8005,-1.8811,-2.0276,-2.4313,-1.9132,-0.60892,-0.92979,-1.9027,-1.6317,-2.2888,-3.8982,-3.624,-2.7979,-1.7509,-1.0716,-0.48562,0.42662,1.306,0.85563,0.13799,-0.025605,0.82688,1.6971,0.88374,-1.6591,-3.1533,-2.3919,0.13544,1.0031,-1.3751,-3.3062,-3.2479,-0.91807,1.0495,-1.6331,-1.9335,-2.4185,-2.5467,-4.6907,-6.6413,-5.7577,-2.304,0.29288,-1.0003,-2.4242,0.36533,3.5565,5.5614,5.0655,1.1364,-1.3666,-0.25278,-0.15418,-1.2292,-1.809,-1.7577,-0.67125,-0.11564,0.26903,0.19177,0.0083158,-0.23754,-0.16733,-0.016352
-4.4138,-5.5494,-4.2346,-2.6644,-1.7576,-3.1705,-3.2056,-2.3088,-2.1392,-2.6197,-3.1036,-3.4323,-3.8958,-4.1496,-3.9713,-3.8652,-3.7253,-3.5802,-3.7461,-4.1138,-4.1885,-4.1147,-3.8735,-3.4982,-3.7645,-3.7885,-3.992,-4.8973,-6.2196,-7.1893,-6.7412,-5.6051,-4.8891,-4.5611,-4.5268,-4.5949,-4.5843,-4.9266,-5.5538,-5.6229,-2.9849,-3.6951,-3.4294,-3.4225,-9.3101,-8.1898,-7.5362,-4.1602,1.7558,-5.735,-6.8529,-0.86943,2.6902,2.0241,-0.4728,-3.6732,-4.6309,-4.5816,-4.5839,-4.3912,-4.4418,-4.2749,-3.722,-2.7744,-2.3375,-2.39,-2.7584,-2.8589,-1.8683,-0.95972,-0.15398,-0.66029,1.6329,-1.5984,-4.2849,-6.8656,-6.1915,-4.4827,-2.5202,-1.9315,0.092424,2.0731,-1.5707,-4.6978,-4.3599,-2.0652,-1.1556,-0.8138,0.09627,-0.42893,-2.0012,-2.4717,-1.143,-0.10312,-1.3991,-3.1595,-3.6203,-3.9113,-3.5295,-2.4171,-1.7015,-1.6794,-1.7047,-2.1173,-0.79155,-0.13205,0.14438,-0.64309,-1.4935,-1.9415,-1.4655,-0.64988,-1.568,-3.5506,-4.2786,-3.4705,-3.1891,-4.1568,-4.3287,-3.0918,-0.2148,-1.4889,-0.37776,1.3093,2.0788,1.3417,-1.12,-2.9673,-3.1169,-2.9603,-0.22668,-1.0792,-3.0796,-2.4363,-0.34904,1.2816,2.583,2.2533,0.37839,-0.76698,0.15713,0.37835,0.54028,0.27083,-0.18361,0.043906,0.53846,0.86293,1.0801,0.90347,0.58855
