nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1.469238281250000000e+01,-1.479199218750000000e+01,-1.585253906250000000e+01,-1.834960937500000000e+01,-1.292871093750000000e+01,-1.481445312500000000e+01,-1.558203125000000000e+01,-1.327050781250000000e+01,-1.344628906250000000e+01,-1.236914062500000000e+01
-1.112011718750000000e+01,-1.125292968750000000e+01,-1.154101562500000000e+01,-1.318066406250000000e+01,-1.042285156250000000e+01,-1.126171875000000000e+01,-1.131640625000000000e+01,-1.073632812500000000e+01,-1.098242187500000000e+01,-1.046972656250000000e+01
-1.112109375000000000e+01,-1.125195312500000000e+01,-1.154101562500000000e+01,-1.318261718750000000e+01,-1.042480468750000000e+01,-1.125976562500000000e+01,-1.131542968750000000e+01,-1.073632812500000000e+01,-1.098144531250000000e+01,-1.046875000000000000e+01
-1.022167968750000000e+01,-1.038281250000000000e+01,-1.058593750000000000e+01,-1.068750000000000000e+01,-9.754882812500000000e+00,-1.029980468750000000e+01,-1.029785156250000000e+01,-1.000585937500000000e+01,-1.022558593750000000e+01,-9.922851562500000000e+00
-9.712890625000000000e+00,-9.883789062500000000e+00,-1.002929687500000000e+01,-9.376953125000000000e+00,-9.405273437500000000e+00,-9.766601562500000000e+00,-9.732421875000000000e+00,-9.601562500000000000e+00,-9.797851562500000000e+00,-9.617187500000000000e+00
-9.713867187500000000e+00,-9.884765625000000000e+00,-1.002929687500000000e+01,-9.377929687500000000e+00,-9.407226562500000000e+00,-9.765625000000000000e+00,-9.731445312500000000e+00,-9.601562500000000000e+00,-9.796875000000000000e+00,-9.615234375000000000e+00
-9.713867187500000000e+00,-9.884765625000000000e+00,-1.002929687500000000e+01,-9.376953125000000000e+00,-9.405273437500000000e+00,-9.767578125000000000e+00,-9.733398437500000000e+00,-9.601562500000000000e+00,-9.797851562500000000e+00,-9.617187500000000000e+00
-9.614257812500000000e+00,-9.772460937500000000e+00,-9.898437500000000000e+00,-8.813476562500000000e+00,-9.263671875000000000e+00,-9.646484375000000000e+00,-9.609375000000000000e+00,-9.502929687500000000e+00,-9.711914062500000000e+00,-9.546875000000000000e+00
-9.482421875000000000e+00,-9.619140625000000000e+00,-9.716796875000000000e+00,-8.151367187500000000e+00,-9.098632812500000000e+00,-9.494140625000000000e+00,-9.453125000000000000e+00,-9.377929687500000000e+00,-9.598632812500000000e+00,-9.454101562500000000e+00
-9.483398437500000000e+00,-9.620117187500000000e+00,-9.716796875000000000e+00,-8.150390625000000000e+00,-9.098632812500000000e+00,-9.493164062500000000e+00,-9.451171875000000000e+00,-9.376953125000000000e+00,-9.597656250000000000e+00,-9.454101562500000000e+00
-9.482421875000000000e+00,-9.621093750000000000e+00,-9.715820312500000000e+00,-8.150390625000000000e+00,-9.097656250000000000e+00,-9.492187500000000000e+00,-9.453125000000000000e+00,-9.376953125000000000e+00,-9.597656250000000000e+00,-9.455078125000000000e+00
-9.482421875000000000e+00,-9.620117187500000000e+00,-9.716796875000000000e+00,-8.150390625000000000e+00,-9.099609375000000000e+00,-9.493164062500000000e+00,-9.452148437500000000e+00,-9.376953125000000000e+00,-9.598632812500000000e+00,-9.454101562500000000e+00
-9.472656250000000000e+00,-9.614257812500000000e+00,-9.711914062500000000e+00,-8.209960937500000000e+00,-9.022460937500000000e+00,-9.482421875000000000e+00,-9.439453125000000000e+00,-9.360351562500000000e+00,-9.589843750000000000e+00,-9.444335937500000000e+00
-9.345703125000000000e+00,-9.510742187500000000e+00,-9.637695312500000000e+00,-8.645507812500000000e+00,-8.477539062500000000e+00,-9.351562500000000000e+00,-9.289062500000000000e+00,-9.174804687500000000e+00,-9.480468750000000000e+00,-9.311523437500000000e+00
-9.344726562500000000e+00,-9.509765625000000000e+00,-9.638671875000000000e+00,-8.646484375000000000e+00,-8.478515625000000000e+00,-9.350585937500000000e+00,-9.289062500000000000e+00,-9.175781250000000000e+00,-9.480468750000000000e+00,-9.311523437500000000e+00
-9.345703125000000000e+00,-9.511718750000000000e+00,-9.636718750000000000e+00,-8.646484375000000000e+00,-8.478515625000000000e+00,-9.352539062500000000e+00,-9.288085937500000000e+00,-9.174804687500000000e+00,-9.481445312500000000e+00,-9.311523437500000000e+00
-9.344726562500000000e+00,-9.510742187500000000e+00,-9.637695312500000000e+00,-8.646484375000000000e+00,-8.477539062500000000e+00,-9.350585937500000000e+00,-9.289062500000000000e+00,-9.176757812500000000e+00,-9.480468750000000000e+00,-9.311523437500000000e+00
-9.345703125000000000e+00,-9.510742187500000000e+00,-9.637695312500000000e+00,-8.645507812500000000e+00,-8.478515625000000000e+00,-9.351562500000000000e+00,-9.289062500000000000e+00,-9.174804687500000000e+00,-9.480468750000000000e+00,-9.311523437500000000e+00
-9.344726562500000000e+00,-9.511718750000000000e+00,-9.637695312500000000e+00,-8.646484375000000000e+00,-8.478515625000000000e+00,-9.351562500000000000e+00,-9.288085937500000000e+00,-9.175781250000000000e+00,-9.481445312500000000e+00,-9.311523437500000000e+00
-9.302734375000000000e+00,-9.487304687500000000e+00,-9.626953125000000000e+00,-8.562500000000000000e+00,-7.895507812500000000e+00,-9.271484375000000000e+00,-9.184570312500000000e+00,-8.998046875000000000e+00,-9.429687500000000000e+00,-9.179687500000000000e+00
-9.218750000000000000e+00,-9.437500000000000000e+00,-9.603515625000000000e+00,-8.435546875000000000e+00,-7.061523437500000000e+00,-9.125976562500000000e+00,-8.993164062500000000e+00,-8.676757812500000000e+00,-9.326171875000000000e+00,-8.916015625000000000e+00
-9.218750000000000000e+00,-9.436523437500000000e+00,-9.603515625000000000e+00,-8.435546875000000000e+00,-7.062500000000000000e+00,-9.125000000000000000e+00,-8.993164062500000000e+00,-8.676757812500000000e+00,-9.326171875000000000e+00,-8.916015625000000000e+00
-9.217773437500000000e+00,-9.437500000000000000e+00,-9.601562500000000000e+00,-8.436523437500000000e+00,-7.062500000000000000e+00,-9.124023437500000000e+00,-8.993164062500000000e+00,-8.676757812500000000e+00,-9.325195312500000000e+00,-8.916015625000000000e+00
-9.218750000000000000e+00,-9.438476562500000000e+00,-9.603515625000000000e+00,-8.435546875000000000e+00,-7.062500000000000000e+00,-9.125000000000000000e+00,-8.991210937500000000e+00,-8.676757812500000000e+00,-9.326171875000000000e+00,-8.916015625000000000e+00
