nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01
-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01
-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01
-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01
-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01
-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01
-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01
-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01
-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01
-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01
-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01
-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01
-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01
-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01
-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01
-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01
-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01
-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01
-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01
-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01
-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01
-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01
-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01
-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01
-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01
-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01
-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01
-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01
-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01
-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01
-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01
-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01
-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01
-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01
-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01
-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01
-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01
-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01
-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-2.993842506408691406e+01,-3.000000000000000000e+01
-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-2.974376678466796875e+01,-3.000000000000000000e+01
-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-2.954910850524902344e+01,-3.000000000000000000e+01
-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-2.935445022583007812e+01,-3.000000000000000000e+01
-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-2.915979385375976562e+01,-3.000000000000000000e+01
-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-2.896513557434082031e+01,-3.000000000000000000e+01
-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-2.877047729492187500e+01,-3.000000000000000000e+01
-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-2.857581901550292969e+01,-3.000000000000000000e+01
-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-2.838116073608398438e+01,-3.000000000000000000e+01
-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-2.818650245666503906e+01,-3.000000000000000000e+01
-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-2.799184608459472656e+01,-3.000000000000000000e+01
-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-2.790911865234375000e+01,-3.000000000000000000e+01
-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-2.807784080505371094e+01,-3.000000000000000000e+01
-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-3.000000000000000000e+01,-2.824656486511230469e+01,-3.000000000000000000e+01
