350.76,350.76,349.89,349.89,349.89,349.63,349.63,349.63,351.63,351.63,351.63,353.09,353.09,353.09,350.97,350.97,350.97,349.24,349.24,349.24,347.46,347.46,347.46,348.01,348.01,348.01,348.9,348.9,348.9,349.47,349.47,349.47,350.29,350.29,350.29,351.4,351.4,351.4,349.78,349.78,349.05,351.62,351.62,351.62,352.09,352.09,352.09,349.44,349.44,349.44,345.83,345.83,345.83,345.19,345.19,345.19,349.94,349.94,349.94,353.9,353.9,353.9,350.48,350.48,350.48,350.17,350.17,350.17,352.07,352.07,352.07,350.28,350.28,350.28,349.2,349.2,349.2,349.57,349.57,349.57,349.44,349.44,349.44,351.24,351.24,351.24,351.91,351.91,351.91,350.17,350.17,350.17,349,349,349,348.09,348.09,348.09,349.51,349.51,349.51,351.55,351.55,351.55,350.82,350.82,350.82,349.57,349.57,349.57,348.84,348.84,348.84,349.71,349.71,349.71,350.45,350.45,350.45,350.19,350.19,350.19,350.34,350.34,350.34,349.63,349.63,349.63,349.61,349.61,349.61,349.26,349.26,349.26,349.81,349.81,349.81,350.45,350.45,350.45,349.17,349.17,349.17,348.94,348.94,348.94,349.57,349.57,349.57,349.5,349.5
348.42,348.42,348.5,348.5,348.5,348.19,348.19,348.19,349.23,349.23,349.23,350.94,350.94,350.94,351.61,351.61,351.61,350.33,350.33,350.33,347.74,347.74,347.74,347.03,347.03,347.03,347.21,347.21,347.21,347.56,347.56,347.56,348.24,348.24,348.24,349.08,349.08,349.08,348.79,348.79,348.38,350.16,350.16,350.16,350.87,350.87,350.87,348.15,348.15,348.15,344.2,344.2,344.2,344.06,344.06,344.06,349.81,349.81,349.81,352.94,352.94,352.94,350.24,350.24,350.24,350.12,350.12,350.12,350.08,350.08,350.08,347.84,347.84,347.84,347.27,347.27,347.27,347.42,347.42,347.42,347.7,347.7,347.7,349.79,349.79,349.79,350.11,350.11,350.11,348.42,348.42,348.42,347.36,347.36,347.36,346.78,346.78,346.78,347.82,347.82,347.82,349.28,349.28,349.28,349.19,349.19,349.19,347.81,347.81,347.81,346.72,346.72,346.72,347.93,347.93,347.93,348.4,348.4,348.4,348.07,348.07,348.07,348.3,348.3,348.3,347.61,347.61,347.61,347.66,347.66,347.66,347.43,347.43,347.43,347.62,347.62,347.62,348.22,348.22,348.22,347.31,347.31,347.31,347.01,347.01,347.01,347.62,347.62,347.62,347.68,347.68
346.83,346.83,347.1,347.1,347.1,347.34,347.34,347.34,347.37,347.37,347.37,348.27,348.27,348.27,349.35,349.35,349.35,349.82,349.82,349.82,348.29,348.29,348.29,346.93,346.93,346.93,346.43,346.43,346.43,346.49,346.49,346.49,346.87,346.87,346.87,347.19,347.19,347.19,347.23,347.23,347.99,348.91,348.91,348.91,349.57,349.57,349.57,347.91,347.91,347.91,345.74,345.74,345.74,345.89,345.89,345.89,349.07,349.07,349.07,350.66,350.66,350.66,349.02,349.02,349.02,348.88,348.88,348.88,347.9,347.9,347.9,346.41,346.41,346.41,346.23,346.23,346.23,346.29,346.29,346.29,346.76,346.76,346.76,348.49,348.49,348.49,348.72,348.72,348.72,347.41,347.41,347.41,346.48,346.48,346.48,346.29,346.29,346.29,346.6,346.6,346.6,347.45,347.45,347.45,348.01,348.01,348.01,347.06,347.06,347.06,345.92,345.92,345.92,346.48,346.48,346.48,347.08,347.08,347.08,346.74,346.74,346.74,346.91,346.91,346.91,346.49,346.49,346.49,346.72,346.72,346.72,346.68,346.68,346.68,346.5,346.5,346.5,346.71,346.71,346.71,346.28,346.28,346.28,346.06,346.06,346.06,346.52,346.52,346.52,346.64,346.64
345.55,345.55,345.93,345.93,345.93,346.62,346.62,346.62,345.9,345.9,345.9,346.09,346.09,346.09,347.42,347.42,347.42,348.89,348.89,348.89,348.11,348.11,348.11,346.59,346.59,346.59,345.71,345.71,345.71,345.48,345.48,345.48,345.6,345.6,345.6,345.49,345.49,345.49,345.4,345.4,347.79,348.03,348.03,348.03,348.26,348.26,348.26,347.27,347.27,347.27,346.3,346.3,346.3,346.92,346.92,346.92,348.62,348.62,348.62,348.61,348.61,348.61,347.5,347.5,347.5,347.33,347.33,347.33,346.05,346.05,346.05,345.28,345.28,345.28,345.19,345.19,345.19,345.23,345.23,345.23,345.85,345.85,345.85,347.11,347.11,347.11,347.36,347.36,347.36,346.45,346.45,346.45,345.51,345.51,345.51,345.44,345.44,345.44,345.49,345.49,345.49,345.97,345.97,345.97,346.85,346.85,346.85,346.34,346.34,346.34,345.28,345.28,345.28,345.34,345.34,345.34,345.76,345.76,345.76,345.45,345.45,345.45,345.55,345.55,345.55,345.46,345.46,345.46,345.8,345.8,345.8,345.91,345.91,345.91,345.49,345.49,345.49,345.34,345.34,345.34,345.27,345.27,345.27,345.17,345.17,345.17,345.48,345.48,345.48,345.62,345.62
344.48,344.48,344.82,344.82,344.82,345.79,345.79,345.79,344.6,344.6,344.6,344.37,344.37,344.37,345.74,345.74,345.74,347.71,347.71,347.71,347.45,347.45,347.45,346.22,346.22,346.22,345.08,345.08,345.08,344.55,344.55,344.55,344.32,344.32,344.32,343.84,343.84,343.84,343.69,343.69,347.45,347.23,347.23,347.23,346.93,346.93,346.93,346.3,346.3,346.3,346.05,346.05,346.05,347.22,347.22,347.22,348.2,348.2,348.2,346.75,346.75,346.75,345.74,345.74,345.74,345.48,345.48,345.48,344.23,344.23,344.23,344.26,344.26,344.26,344.21,344.21,344.21,344.25,344.25,344.25,344.99,344.99,344.99,345.62,345.62,345.62,345.96,345.96,345.96,345.52,345.52,345.52,344.51,344.51,344.51,344.41,344.41,344.41,344.48,344.48,344.48,344.72,344.72,344.72,345.66,345.66,345.66,345.6,345.6,345.6,344.59,344.59,344.59,344.27,344.27,344.27,344.43,344.43,344.43,344.15,344.15,344.15,344.17,344.17,344.17,344.49,344.49,344.49,344.87,344.87,344.87,345.1,345.1,345.1,344.57,344.57,344.57,344.04,344.04,344.04,344.23,344.23,344.23,344.31,344.31,344.31,344.48,344.48,344.48,344.61,344.61
343.56,343.56,343.51,343.51,343.51,344.68,344.68,344.68,343.32,343.32,343.32,343.06,343.06,343.06,344.32,344.32,344.32,346.38,346.38,346.38,346.64,346.64,346.64,345.78,345.78,345.78,344.58,344.58,344.58,343.71,343.71,343.71,343.05,343.05,343.05,342.19,342.19,342.19,342.22,342.22,346.88,346.19,346.19,346.19,345.32,345.32,345.32,345.04,345.04,345.04,345.36,345.36,345.36,347.05,347.05,347.05,347.74,347.74,347.74,345.22,345.22,345.22,343.77,343.77,343.77,343.52,343.52,343.52,342.58,342.58,342.58,343.24,343.24,343.24,343.37,343.37,343.37,343.45,343.45,343.45,344.21,344.21,344.21,344.05,344.05,344.05,344.55,344.55,344.55,344.67,344.67,344.67,343.51,343.51,343.51,343.31,343.31,343.31,343.58,343.58,343.58,343.56,343.56,343.56,344.44,344.44,344.44,344.84,344.84,344.84,343.91,343.91,343.91,343.22,343.22,343.22,343.14,343.14,343.14,342.9,342.9,342.9,342.84,342.84,342.84,343.55,343.55,343.55,343.91,343.91,343.91,344.22,344.22,344.22,343.76,343.76,343.76,342.84,342.84,342.84,343.19,343.19,343.19,343.53,343.53,343.53,343.56,343.56,343.56,343.63,343.63
342.62,342.62,342.72,342.72,342.72,343.49,343.49,343.49,342.13,342.13,342.13,342.16,342.16,342.16,343.17,343.17,343.17,345.04,345.04,345.04,345.37,345.37,345.37,345.02,345.02,345.02,344.06,344.06,344.06,342.98,342.98,342.98,342,342,342,340.93,340.93,340.93,340.99,340.99,346.22,344.68,344.68,344.68,343.31,343.31,343.31,343.38,343.38,343.38,344.35,344.35,344.35,346.66,346.66,346.66,347.27,347.27,347.27,344.06,344.06,344.06,341.8,341.8,341.8,342,342,342,341.57,341.57,341.57,342.44,342.44,342.44,342.93,342.93,342.93,342.89,342.89,342.89,343.56,343.56,343.56,342.67,342.67,342.67,343.4,343.4,343.4,344.13,344.13,344.13,342.73,342.73,342.73,342.27,342.27,342.27,342.72,342.72,342.72,342.4,342.4,342.4,343.17,343.17,343.17,344.36,344.36,344.36,343.81,343.81,343.81,342.32,342.32,342.32,342.04,342.04,342.04,342.15,342.15,342.15,341.86,341.86,341.86,342.47,342.47,342.47,342.82,342.82,342.82,343.3,343.3,343.3,342.95,342.95,342.95,341.78,341.78,341.78,342.27,342.27,342.27,342.94,342.94,342.94,342.8,342.8,342.8,342.64,342.64
341.74,341.74,342.11,342.11,342.11,342.21,342.21,342.21,341.15,341.15,341.15,341.46,341.46,341.46,342.39,342.39,342.39,343.78,343.78,343.78,343.98,343.98,343.98,343.87,343.87,343.87,343.16,343.16,343.16,342.17,342.17,342.17,341.18,341.18,341.18,340.04,340.04,340.04,340.29,340.29,345.55,343.57,343.57,343.57,341.86,341.86,341.86,341.92,341.92,341.92,343.35,343.35,343.35,346.11,346.11,346.11,346.67,346.67,346.67,342.92,342.92,342.92,340.38,340.38,340.38,341.26,341.26,341.26,341.36,341.36,341.36,342.31,342.31,342.31,342.88,342.88,342.88,342.88,342.88,342.88,343.27,343.27,343.27,342.25,342.25,342.25,342.67,342.67,342.67,343.37,343.37,343.37,342.34,342.34,342.34,341.66,341.66,341.66,342.2,342.2,342.2,341.57,341.57,341.57,341.93,341.93,341.93,343.59,343.59,343.59,343.76,343.76,343.76,341.83,341.83,341.83,341.27,341.27,341.27,342.13,342.13,342.13,341.62,341.62,341.62,341.89,341.89,341.89,341.94,341.94,341.94,342.5,342.5,342.5,342,342,342,340.76,340.76,340.76,342.07,342.07,342.07,342.96,342.96,342.96,342.35,342.35,342.35,342.02,342.02
340.88,340.88,341.47,341.47,341.47,341,341,341,340.33,340.33,340.33,341.07,341.07,341.07,341.77,341.77,341.77,342.56,342.56,342.56,342.68,342.68,342.68,342.3,342.3,342.3,341.81,341.81,341.81,341.34,341.34,341.34,340.71,340.71,340.71,339.72,339.72,339.72,339.89,339.89,344.85,342.76,342.76,342.76,340.98,340.98,340.98,340.92,340.92,340.92,342.46,342.46,342.46,345.44,345.44,345.44,346.03,346.03,346.03,341.86,341.86,341.86,339.44,339.44,339.44,340.92,340.92,340.92,341.4,341.4,341.4,342.27,342.27,342.27,342.92,342.92,342.92,343.12,343.12,343.12,343.2,343.2,343.2,342.47,342.47,342.47,342.34,342.34,342.34,342.76,342.76,342.76,342.29,342.29,342.29,341.69,341.69,341.69,341.93,341.93,341.93,341.07,341.07,341.07,341.02,341.02,341.02,342.33,342.33,342.33,343.45,343.45,343.45,341.67,341.67,341.67,340.89,340.89,340.89,342.31,342.31,342.31,341.94,341.94,341.94,341.63,341.63,341.63,341.33,341.33,341.33,341.8,341.8,341.8,341.19,341.19,341.19,340.12,340.12,340.12,341.77,341.77,341.77,342.81,342.81,342.81,341.9,341.9,341.9,341.55,341.55
340.04,340.04,340.69,340.69,340.69,339.96,339.96,339.96,339.95,339.95,339.95,340.86,340.86,340.86,341.26,341.26,341.26,341.37,341.37,341.37,341.55,341.55,341.55,340.91,340.91,340.91,340.62,340.62,340.62,340.68,340.68,340.68,340.25,340.25,340.25,340.05,340.05,340.05,340.06,340.06,343.66,342.4,342.4,342.4,341.06,341.06,341.06,340.75,340.75,340.75,341.86,341.86,341.86,344.75,344.75,344.75,345.42,345.42,345.42,340.94,340.94,340.94,338.64,338.64,338.64,340.44,340.44,340.44,340.83,340.83,340.83,341.72,341.72,341.72,342.66,342.66,342.66,343.27,343.27,343.27,343.17,343.17,343.17,342.42,342.42,342.42,342.17,342.17,342.17,342.42,342.42,342.42,342.41,342.41,342.41,341.92,341.92,341.92,341.69,341.69,341.69,341.09,341.09,341.09,340.54,340.54,340.54,340.67,340.67,340.67,342.58,342.58,342.58,341.35,341.35,341.35,340.6,340.6,340.6,341.81,341.81,341.81,341.88,341.88,341.88,341.99,341.99,341.99,341.1,341.1,341.1,341.25,341.25,341.25,340.83,340.83,340.83,340.46,340.46,340.46,340.69,340.69,340.69,341.97,341.97,341.97,341.2,341.2,341.2,341.06,341.06
